"","ï..Protocol","Sheet","Data.Set","Input.Gate","X.Parameter","Y.Parameter","Gate","Number","X.Total","X.Gated","X.Med","X.AMean","X.Mode","X.Stdev","X.CV","HP.X.CV","X.Min","X.Max","X.GMean","Y.Med","Y.AMean","Y.Mode","Y.Stdev","Y.CV","HP.Y.CV","Y.Min","Y.Max","Y.GMean","Logic"
"1700","panel1","expression2","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[cd4skin]","pd1","Count","All",NA,NA,NA,"2.16","2.9","2.43","2.88",NA,NA,NA,NA,"1.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1701","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[pb_cd8]","pdl2","Count","All",NA,NA,NA,"0.87","0.98","0.10","0.68",NA,NA,NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1702","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[til_cd8]","pdl2","Count","All",NA,NA,NA,"0.63","0.72","0.10","0.46",NA,NA,NA,NA,"0.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1703","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[pb_cd4]","pdl2","Count","All",NA,NA,NA,"0.91","1.04","0.10","1.01",NA,NA,NA,NA,"0.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1704","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[til_cd4]","pdl2","Count","All",NA,NA,NA,"0.84","0.94","0.10","0.66",NA,NA,NA,NA,"0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1705","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[tumour]","pdl2","Count","All",NA,NA,NA,"1.43","1.65","1.20","1",NA,NA,NA,NA,"1.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1706","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[tcrvb_pos_blood]","pdl2","Count","All",NA,NA,NA,"1.01","1.23","1.01","1.85",NA,NA,NA,NA,"0.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1707","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[cd4blood]","pdl2","Count","All",NA,NA,NA,"0.91","1.05","0.90","1.09",NA,NA,NA,NA,"0.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1708","panel1","expression3","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[cd4skin]","pdl2","Count","All",NA,NA,NA,"1.25","1.47","1.20","0.97",NA,NA,NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1709","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[pb_cd8]","pdl1","Count","All",NA,NA,NA,"0.6","0.72","0.65","8.86",NA,NA,NA,NA,"0.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1710","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[til_cd8]","pdl1","Count","All",NA,NA,NA,"0.51","2.19","0.48","29.8",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1711","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[pb_cd4]","pdl1","Count","All",NA,NA,NA,"9.81","15.16","10.35","16.05",NA,NA,NA,NA,"11.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1712","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[til_cd4]","pdl1","Count","All",NA,NA,NA,"6.58","9.19","7.35","8.68",NA,NA,NA,NA,"6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1713","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[tumour]","pdl1","Count","All",NA,NA,NA,"11.62","13.73","11.42","20.11",NA,NA,NA,NA,"11.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1714","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[tcrvb_pos_blood]","pdl1","Count","All",NA,NA,NA,"7.96","12.45","6.79","14.89",NA,NA,NA,NA,"8.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1715","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[cd4blood]","pdl1","Count","All",NA,NA,NA,"9.71","15","10.35","15.99",NA,NA,NA,NA,"11.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1716","panel1","expression4","CTCL049ED 01Z skin panel1 00025603 2017-03-15 053","[cd4skin]","pdl1","Count","All",NA,NA,NA,"10.32","12.34","11.42","9.05",NA,NA,NA,NA,"9.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1717","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","All",1283416,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ungated"
"1718","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","cd4blood",57617,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"1719","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","cd4skin",1155,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"1720","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","lymphocytes",351282,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lymphocytes AND singlets"
"1721","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","pb_cd4",56673,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"1722","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","pb_cd8",22369,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"1723","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","singlets",926291,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"singlets"
"1724","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","tcrvb_pos_blood",1046,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"1725","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","til_cd4",1058,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"1726","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","til_cd8",273,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"1727","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","tumour",128,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"1728","panel1","populations","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","","","","viable_cd3",84461,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"viable_cd3 AND lymphocytes AND singlets"
"1729","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd8]","tigit","Count","All",NA,NA,NA,"0.4","0.74","-0.34","1.33",NA,NA,NA,NA,"0.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1730","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd8]","tigit","Count","All",NA,NA,NA,"1.42","2.52","-0.34","3.02",NA,NA,NA,NA,"1.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1731","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd4]","tigit","Count","All",NA,NA,NA,"0.65","0.82","-0.34","0.99",NA,NA,NA,NA,"0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1732","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd4]","tigit","Count","All",NA,NA,NA,"1.68","3.55","-0.34","4.31",NA,NA,NA,NA,"1.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1733","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tumour]","tigit","Count","All",NA,NA,NA,"1.43","2.59","7.56","3",NA,NA,NA,NA,"1.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1734","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tcrvb_pos_blood]","tigit","Count","All",NA,NA,NA,"0.93","1.46","0.39","1.47",NA,NA,NA,NA,"0.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1735","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4blood]","tigit","Count","All",NA,NA,NA,"0.65","0.83","-0.34","1",NA,NA,NA,NA,"0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1736","panel1","expression1","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4skin]","tigit","Count","All",NA,NA,NA,"1.61","3.42","-0.34","4.21",NA,NA,NA,NA,"1.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1737","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd8]","pd1","Count","All",NA,NA,NA,"0.53","0.72","0.40","0.74",NA,NA,NA,NA,"0.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1738","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd8]","pd1","Count","All",NA,NA,NA,"1.09","2.3","0.53","4.15",NA,NA,NA,NA,"1.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1739","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd4]","pd1","Count","All",NA,NA,NA,"0.77","0.9","0.89","0.68",NA,NA,NA,NA,"0.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1740","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd4]","pd1","Count","All",NA,NA,NA,"1.28","1.94","0.82","2.32",NA,NA,NA,NA,"1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1741","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tumour]","pd1","Count","All",NA,NA,NA,"1.05","3.17","0.12","7",NA,NA,NA,NA,"1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1742","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tcrvb_pos_blood]","pd1","Count","All",NA,NA,NA,"0.69","1.16","0.54","1.46",NA,NA,NA,NA,"0.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1743","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4blood]","pd1","Count","All",NA,NA,NA,"0.76","0.9","0.89","0.7",NA,NA,NA,NA,"0.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1744","panel1","expression2","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4skin]","pd1","Count","All",NA,NA,NA,"1.28","2.04","0.82","2.9",NA,NA,NA,NA,"1.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1745","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd8]","pdl2","Count","All",NA,NA,NA,"0.92","0.99","0.10","0.6",NA,NA,NA,NA,"0.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1746","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd8]","pdl2","Count","All",NA,NA,NA,"1.08","1.22","0.91","0.67",NA,NA,NA,NA,"1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1747","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd4]","pdl2","Count","All",NA,NA,NA,"1.08","1.19","0.10","1.11",NA,NA,NA,NA,"0.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1748","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd4]","pdl2","Count","All",NA,NA,NA,"1.14","1.21","1.12","0.59",NA,NA,NA,NA,"1.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1749","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tumour]","pdl2","Count","All",NA,NA,NA,"1.17","1.32","1.15","0.62",NA,NA,NA,NA,"1.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1750","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tcrvb_pos_blood]","pdl2","Count","All",NA,NA,NA,"1.17","1.33","1.01","1.27",NA,NA,NA,NA,"1.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1751","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4blood]","pdl2","Count","All",NA,NA,NA,"1.08","1.19","1.11","1.12",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1752","panel1","expression3","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4skin]","pdl2","Count","All",NA,NA,NA,"1.13","1.21","1.13","0.59",NA,NA,NA,NA,"1.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1753","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd8]","pdl1","Count","All",NA,NA,NA,"0.72","0.78","0.75","5.52",NA,NA,NA,NA,"0.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1754","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd8]","pdl1","Count","All",NA,NA,NA,"1.03","1.14","0.58","0.69",NA,NA,NA,NA,"0.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1755","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[pb_cd4]","pdl1","Count","All",NA,NA,NA,"10.36","13.09","10.55","11.26",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1756","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[til_cd4]","pdl1","Count","All",NA,NA,NA,"8.1","11.77","9.38","27.85",NA,NA,NA,NA,"8.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1757","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tumour]","pdl1","Count","All",NA,NA,NA,"6.41","7.47","5.76","6.2",NA,NA,NA,NA,"4.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1758","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[tcrvb_pos_blood]","pdl1","Count","All",NA,NA,NA,"9.52","11.36","13.25","9.89",NA,NA,NA,NA,"7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1759","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4blood]","pdl1","Count","All",NA,NA,NA,"10.36","13.08","10.55","11.24",NA,NA,NA,NA,"10.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1760","panel1","expression4","CTCL050NS 01Z skin panel1 00025609 2017-03-15 059","[cd4skin]","pdl1","Count","All",NA,NA,NA,"8.07","11.56","9.38","26.72",NA,NA,NA,NA,"8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1761","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","All",638438,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ungated"
"1762","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","cd4blood",38855,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"1763","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","cd4skin",18886,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"1764","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","lymphocytes",224385,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lymphocytes AND singlets"
"1765","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","pb_cd4",35985,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"1766","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","pb_cd8",9981,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"1767","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","singlets",444270,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"singlets"
"1768","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","tcrvb_pos_blood",3435,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"1769","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","til_cd4",13465,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"1770","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","til_cd8",2829,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"1771","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","tumour",5562,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"1772","panel1","populations","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","","","","viable_cd3",74803,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"viable_cd3 AND lymphocytes AND singlets"
"1773","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd8]","tigit","Count","All",NA,NA,NA,"0.95","1.29","-0.34","1.33",NA,NA,NA,NA,"0.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1774","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd8]","tigit","Count","All",NA,NA,NA,"1.63","2.05","2.70","1.72",NA,NA,NA,NA,"1.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1775","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd4]","tigit","Count","All",NA,NA,NA,"0.55","0.74","-0.34","0.96",NA,NA,NA,NA,"0.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1776","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd4]","tigit","Count","All",NA,NA,NA,"3.51","5.31","-0.34","5.53",NA,NA,NA,NA,"2.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1777","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tumour]","tigit","Count","All",NA,NA,NA,"4.18","4.92","5.08","4.11",NA,NA,NA,NA,"3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1778","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tcrvb_pos_blood]","tigit","Count","All",NA,NA,NA,"0.89","1.27","0.37","1.25",NA,NA,NA,NA,"0.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1779","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[cd4blood]","tigit","Count","All",NA,NA,NA,"0.57","0.77","-0.34","0.98",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1780","panel1","expression1","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[cd4skin]","tigit","Count","All",NA,NA,NA,"3.77","5.2","-0.34","5.17",NA,NA,NA,NA,"2.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1781","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd8]","pd1","Count","All",NA,NA,NA,"0.35","0.49","0.29","0.68",NA,NA,NA,NA,"0.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1782","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd8]","pd1","Count","All",NA,NA,NA,"0.83","1.34","0.46","1.56",NA,NA,NA,NA,"0.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1783","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd4]","pd1","Count","All",NA,NA,NA,"0.53","0.73","0.58","1.38",NA,NA,NA,NA,"0.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1784","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd4]","pd1","Count","All",NA,NA,NA,"1.36","3.38","0.88","4.96",NA,NA,NA,NA,"1.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1785","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tumour]","pd1","Count","All",NA,NA,NA,"5.69","6.18","6.60","4.95",NA,NA,NA,NA,"3.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1786","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tcrvb_pos_blood]","pd1","Count","All",NA,NA,NA,"0.64","1.24","0.36","2.06",NA,NA,NA,NA,"0.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1787","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[cd4blood]","pd1","Count","All",NA,NA,NA,"0.53","0.77","0.58","1.46",NA,NA,NA,NA,"0.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1788","panel1","expression2","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[cd4skin]","pd1","Count","All",NA,NA,NA,"1.9","4.21","6.60","5.13",NA,NA,NA,NA,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1789","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd8]","pdl2","Count","All",NA,NA,NA,"1.3","1.4","1.66","0.76",NA,NA,NA,NA,"1.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1790","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd8]","pdl2","Count","All",NA,NA,NA,"1.52","1.63","1.44","0.78",NA,NA,NA,NA,"1.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1791","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd4]","pdl2","Count","All",NA,NA,NA,"1.32","1.44","0.10","0.8",NA,NA,NA,NA,"1.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1792","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd4]","pdl2","Count","All",NA,NA,NA,"1.7","1.83","2.12","0.86",NA,NA,NA,NA,"1.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1793","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tumour]","pdl2","Count","All",NA,NA,NA,"1.56","1.63","1.56","0.75",NA,NA,NA,NA,"1.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1794","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tcrvb_pos_blood]","pdl2","Count","All",NA,NA,NA,"1.35","1.45","1.43","0.72",NA,NA,NA,NA,"1.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1795","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[cd4blood]","pdl2","Count","All",NA,NA,NA,"1.32","1.44","1.38","0.79",NA,NA,NA,NA,"1.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1796","panel1","expression3","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[cd4skin]","pdl2","Count","All",NA,NA,NA,"1.66","1.77","1.61","0.84",NA,NA,NA,NA,"1.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1797","panel1","expression4","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd8]","pdl1","Count","All",NA,NA,NA,"0.83","0.88","0.99","0.42",NA,NA,NA,NA,"0.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1798","panel1","expression4","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd8]","pdl1","Count","All",NA,NA,NA,"1","1.27","0.89","7.71",NA,NA,NA,NA,"0.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1799","panel1","expression4","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[pb_cd4]","pdl1","Count","All",NA,NA,NA,"28.4","34.02","27.67","19.5",NA,NA,NA,NA,"29.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1800","panel1","expression4","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[til_cd4]","pdl1","Count","All",NA,NA,NA,"17.52","23.97","15.22","19.42",NA,NA,NA,NA,"18.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1801","panel1","expression4","CTCL051SC 01AB skin panel1 00026180 2017-03-29 103","[tumour]","pdl1","Count","All",NA,NA,NA,"14.43","19.99","19.71","21.48",NA,NA,NA,NA,"13.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
